id,x,y,order
2846,40678.6,8559.17,236
2845,40677.2,8592.78,237
2844,40668.3,8613.61,238
2847,40680.8,8615.83,239
2909,40738.9,8587.22,240
2890,40727.2,8560.28,241
2911,40742.8,8552.22,242
2933,40763.6,8498.06,243
2944,40778.3,8545,244
2994,40800,8577.22,245
2972,40791.4,8595,246
2999,40803.3,8630.28,247
2971,40786.7,8650.28,248
2943,40773.1,8675.28,249
2970,40785,8741.94,250
2912,40745.6,8666.11,251
2822,40650,8666.67,252
2823,40650,8683.33,253
2734,40566.7,8700,254
2735,40566.7,8716.67,255
2714,40550,8716.67,256
2698,40533.3,8733.33,257
2699,40533.3,8750,258
2689,40516.7,8750,259
2688,40516.7,8716.67,260
2642,40450,8716.67,261
2643,40450,8750,262
2715,40550,8833.33,263
2785,40616.7,8800,264
2843,40666.7,8750,265
2930,40750,8816.67,266
2963,40783.3,8816.67,267
2964,40783.3,8966.67,268
2995,40800,8950,269
3021,40816.7,8950,270
3041,40833.3,8883.33,271
3020,40816.7,8833.33,272
3064,40850,8833.33,273
3063,40850,8816.67,274
3086,40872.5,8720,275
3128,40915.3,8710.28,276
3176,40933.3,8816.67,277
3125,40900,8850,278
3148,40916.7,8866.67,279
3149,40916.7,8900,280
3126,40900,8900,281
3150,40916.7,8950,282
3217,40966.7,8883.33,283
3227,40983.3,8900,284
3245,41000,8916.67,285
3246,41000,8933.33,286
3336,41066.7,8966.67,287
3391,41116.7,9100,288
3360,41083.3,9100,289
3310,41050,9100,290
3289,41033.3,9166.67,291
3408,41133.3,9166.67,292
3474,41200,9183.33,293
3496,41216.7,9183.33,294
3523,41233.3,9183.33,295
3497,41216.7,9216.67,296
3456,41183.3,9383.33,297
3455,41183.3,9316.67,298
3436,41166.7,9266.67,299
3409,41133.3,9233.33,300
3377,41100,9250,301
3311,41050,9200,302
3247,41000,9300,303
3179,40933.3,9183.33,304
3178,40933.3,9166.67,305
3151,40916.7,9150,306
3127,40900,9100,307
3177,40933.3,9066.67,308
3104,40883.3,9033.33,309
2996,40800,9016.67,310
2908,40733.3,8983.33,311
2965,40783.3,9066.67,312
2889,40716.7,9100,313
2966,40783.3,9166.67,314
2824,40650,9333.33,315
3022,40816.7,9316.67,316
3065,40850,9300,317
3084,40866.7,9350,318
2997,40800,9450,319
3023,40816.7,9450,320
3066,40850,9450,321
3067,40850,9483.33,322
3152,40916.7,9516.67,323
3068,40850,9550,324
3042,40833.3,9600,325
2967,40783.3,9550,326
2941,40766.7,9516.67,327
2825,40650,9483.33,328
2826,40650,9566.67,329
2758,40583.3,9533.33,330
2719,40550,9433.33,331
2736,40566.7,9416.67,332
2718,40550,9416.67,333
2659,40466.7,9483.33,334
2670,40483.3,9433.33,335
2669,40483.3,9383.33,336
2601,40400,9366.67,337
2559,40366.7,9316.67,338
2520,40316.7,9350,339
2409,40216.7,9283.33,340
2394,40200,9350,341
2466,40266.7,9400,342
2483,40283.3,9583.33,343
2507,40300,9633.33,344
2581,40383.3,9616.67,345
2602,40400,9600,346
2620,40416.7,9633.33,347
2603,40400,9650,348
2582,40383.3,9700,349
2560,40366.7,9716.67,350
2759,40583.3,9783.33,351
2786,40616.7,9750,352
2804,40633.3,9716.67,353
2737,40566.7,9683.33,354
2803,40633.3,9666.67,355
2860,40683.3,9683.33,356
2861,40683.3,9716.67,357
2880,40700,9700,358
2859,40683.3,9666.67,359
2858,40683.3,9633.33,360
2857,40683.3,9600,361
2879,40700,9633.33,362
2942,40766.7,9650,363
2968,40783.3,9633.33,364
3228,40983.3,9633.33,365
3248,41000,9616.67,366
3312,41050,9466.67,367
3361,41083.3,9383.33,368
3378,41100,9433.33,369
3410,41133.3,9466.67,370
3457,41183.3,9433.33,371
3498,41216.7,9400,372
3524,41233.3,9416.67,373
3499,41216.7,9450,374
3475,41200,9450,375
3476,41200,9466.67,376
3500,41216.7,9466.67,377
4765,42300,10333.3,378
4868,42366.7,10883.3,379
4869,42366.7,10900,380
4870,42366.7,10916.7,381
4961,42433.3,11116.7,382
4979,42438.9,11170.8,383
4980,42450,11216.7,384
4938,42401.4,11201.4,385
4897,42383.3,11200,386
4922,42400,11300,387
4939,42416.7,11350,388
4962,42433.3,11416.7,389
4981,42450,11416.7,390
5094,42533.3,11350,391
5065,42516.7,11466.7,392
5095,42533.3,11483.3,393
5185,42583.3,11516.7,394
5066,42516.7,11500,395
4963,42433.3,11483.3,396
4923,42400,11500,397
4940,42416.7,11416.7,398
4871,42366.7,11450,399
4821,42333.3,11583.3,400
4842,42350,11616.7,401
4675,42250,11750,402
4612,42216.7,11700,403
4584,42200,11716.7,404
4518,42141.7,11758.3,405
4495,42125,11769.4,406
4496,42133.3,11783.3,407
4473,42116.7,11794.4,408
4451,42100,11800,409
4425,42083.3,11800,410
4411,42066.7,11816.7,411
4410,42058.3,11825,412
4366,42033.3,11850,413
4452,42100,11825,414
4519,42150,11900,415
4713,42266.7,11900,416
4544,42166.7,11916.7,417
4520,42150,11933.3,418
4367,42033.3,11950,419
4474,42116.7,12033.3,420
4521,42150,12016.7,421
4497,42133.3,12083.3,422
4382,42050,12050,423
4383,42050,12116.7,424
4319,42000,12100,425
4289,41966.7,12083.3,426
4256,41933.3,12083.3,427
4257,41933.3,12100,428
4258,41933.3,12183.3,429
4304,41983.3,12150,430
4343,42016.7,12216.7,431
4384,42050,12250,432
4385,42050,12283.3,433
4290,41966.7,12250,434
4259,41933.3,12216.7,435
4195,41883.3,12216.7,436
4154,41850,12200,437
4155,41850,12266.7,438
4156,41850,12316.7,439
4081,41766.7,12266.7,440
4080,41766.7,12233.3,441
4048,41733.3,12266.7,442
4068,41750,12300,443
4049,41733.3,12316.7,444
4127,41816.7,12350,445
4096,41783.3,12366.7,446
4082,41766.7,12400,447
4050,41733.3,12400,448
3986,41683.3,12383.3,449
3987,41683.3,12450,450
3966,41666.7,12483.3,451
4013,41700,12466.7,452
4051,41733.3,12450,453
4069,41750,12433.3,454
4111,41800,12516.7,455
4128,41816.7,12483.3,456
4141,41833.3,12416.7,457
4157,41850,12383.3,458
4197,41883.3,12366.7,459
4196,41883.3,12333.3,460
4218,41900,12316.7,461
4217,41900,12283.3,462
4291,41966.7,12316.7,463
4368,42033.3,12316.7,464
4428,42083.3,12350,465
4500,42133.3,12383.3,466
4454,42100,12450,467
4429,42083.3,12400,468
4412,42066.7,12400,469
4386,42050,12366.7,470
4369,42033.3,12366.7,471
4344,42016.7,12383.3,472
4320,42000,12383.3,473
4305,41983.3,12350,474
4306,41983.3,12400,475
4292,41966.7,12400,476
4260,41933.3,12433.3,477
4261,41933.3,12466.7,478
4234,41916.7,12500,479
4220,41900,12483.3,480
4219,41900,12466.7,481
4198,41883.3,12466.7,482
4199,41883.3,12483.3,483
4178,41866.7,12483.3,484
4200,41883.3,12566.7,485
4221,41900,12583.3,486
4235,41916.7,12583.3,487
4273,41950,12566.7,488
4262,41933.3,12533.3,489
4307,41983.3,12550,490
4308,41983.3,12566.7,491
4293,41966.7,12583.3,492
4263,41933.3,12616.7,493
4309,41983.3,12616.7,494
4371,42033.3,12633.3,495
4388,42050,12616.7,496
4370,42033.3,12566.7,497
4345,42016.7,12516.7,498
4321,42000,12483.3,499
4387,42050,12516.7,500
4430,42083.3,12533.3,501
4431,42083.3,12550,502
4456,42100,12583.3,503
4524,42150,12650,504
4525,42150,12683.3,505
4549,42166.7,12700,506
4550,42166.7,12716.7,507
4570,42183.3,12733.3,508
4589,42200,12716.7,509
4617,42216.7,12716.7,510
4647,42233.3,12733.3,511
4618,42216.7,12750,512
4619,42216.7,12766.7,513
4684,42250,12750,514
4683,42250,12716.7,515
4682,42250,12700,516
4681,42250,12683.3,517
4716,42266.7,12683.3,518
4742,42283.3,12683.3,519
4771,42300,12683.3,520
4797,42316.7,12683.3,521
4829,42333.3,12666.7,522
4903,42383.3,12683.3,523
4928,42400,12683.3,524
4848,42350,12633.3,525
4796,42316.7,12616.7,526
4828,42333.3,12600,527
4827,42333.3,12583.3,528
4826,42333.3,12550,529
4876,42366.7,12550,530
4846,42350,12533.3,531
4767,42300,12533.3,532
4768,42300,12566.7,533
4769,42300,12600,534
4770,42300,12650,535
4741,42283.3,12666.7,536
4715,42266.7,12616.7,537
4646,42233.3,12616.7,538
4645,42233.3,12600,539
4680,42250,12600,540
4679,42250,12566.7,541
4644,42233.3,12533.3,542
4588,42200,12583.3,543
4548,42166.7,12583.3,544
4503,42133.3,12583.3,545
4502,42133.3,12533.3,546
4455,42100,12500,547
4476,42116.7,12500,548
4501,42133.3,12500,549
4587,42200,12483.3,550
4547,42166.7,12433.3,551
4586,42200,12400,552
4616,42216.7,12416.7,553
4643,42233.3,12433.3,554
4740,42283.3,12416.7,555
4824,42333.3,12450,556
4825,42333.3,12466.7,557
4875,42366.7,12483.3,558
4925,42400,12466.7,559
4947,42416.7,12483.3,560
4926,42400,12516.7,561
4948,42416.7,12533.3,562
4987,42450,12533.3,563
4986,42450,12516.7,564
5007,42466.7,12500,565
5021,42483.3,12500,566
5020,42483.3,12483.3,567
5045,42500,12466.7,568
5046,42500,12500,569
5072,42516.7,12516.7,570
5099,42533.3,12516.7,571
5073,42516.7,12583.3,572
5100,42533.3,12616.7,573
5023,42483.3,12616.7,574
4989,42450,12633.3,575
4988,42450,12600,576
5008,42466.7,12583.3,577
5022,42483.3,12566.7,578
4966,42433.3,12550,579
4927,42400,12566.7,580
4901,42383.3,12583.3,581
4847,42350,12583.3,582
4877,42366.7,12600,583
4878,42366.7,12616.7,584
4902,42383.3,12633.3,585
4949,42416.7,12633.3,586
4967,42433.3,12666.7,587
4990,42450,12650,588
5024,42483.3,12650,589
5047,42500,12666.7,590
5101,42533.3,12683.3,591
5136,42550,12683.3,592
5137,42550,12716.7,593
5166,42566.7,12716.7,594
5224,42600,12700,595
5253,42616.7,12716.7,596
5284,42633.3,12733.3,597
5326,42650,12716.7,598
5370,42666.7,12733.3,599
5401,42683.3,12733.3,600
5327,42650,12750,601
5328,42650,12766.7,602
5285,42633.3,12783.3,603
5254,42616.7,12783.3,604
5255,42616.7,12800,605
5256,42616.7,12816.7,606
5330,42650,12833.3,607
5329,42650,12816.7,608
5371,42666.7,12816.7,609
5402,42683.3,12783.3,610
5439,42700,12800,611
5476,42716.7,12783.3,612
5522,42733.3,12783.3,613
5521,42733.3,12766.7,614
5568,42750,12783.3,615
5616,42766.7,12783.3,616
5666,42783.3,12783.3,617
5667,42783.3,12800,618
5737,42816.7,12783.3,619
5665,42783.3,12750,620
5704,42800,12733.3,621
5736,42816.7,12733.3,622
5777,42833.3,12766.7,623
5816,42850,12750,624
5856,42866.7,12750,625
5896,42883.3,12716.7,626
5855,42866.7,12716.7,627
5815,42850,12716.7,628
5776,42833.3,12716.7,629
5814,42850,12700,630
5854,42866.7,12683.3,631
5853,42866.7,12666.7,632
5813,42850,12633.3,633
5852,42866.7,12616.7,634
5895,42883.3,12616.7,635
5932,42900,12633.3,636
5933,42900,12650,637
5934,42900,12666.7,638
5977,42916.7,12683.3,639
6012,42933.3,12666.7,640
6049,42950,12666.7,641
6048,42950,12633.3,642
6047,42950,12600,643
6011,42933.3,12600,644
5931,42900,12583.3,645
5930,42900,12566.7,646
6045,42950,12550,647
6046,42950,12583.3,648
6083,42966.7,12583.3,649
6132,42983.3,12616.7,650
6171,43000,12583.3,651
6131,42983.3,12550,652
6130,42983.3,12516.7,653
6192,43016.7,12483.3,654
6246,43050,12466.7,655
6316,43100,12483.3,656
6338,43116.7,12483.3,657
6361,43133.3,12466.7,658
6315,43100,12450,659
6296,43083.3,12433.3,660
6191,43016.7,12433.3,661
6129,42983.3,12416.7,662
6128,42983.3,12383.3,663
6127,42983.3,12350,664
6082,42966.7,12333.3,665
6041,42950,12316.7,666
6010,42933.3,12300,667
6040,42950,12283.3,668
6081,42966.7,12266.7,669
6124,42983.3,12283.3,670
6125,42983.3,12316.7,671
6126,42983.3,12333.3,672
6170,43000,12333.3,673
6190,43016.7,12383.3,674
6217,43033.3,12400,675
6245,43050,12400,676
6216,43033.3,12366.7,677
6270,43066.7,12350,678
6360,43133.3,12366.7,679
6436,43183.3,12366.7,680
6483,43216.7,12366.7,681
6510,43233.3,12350,682
6543,43250,12383.3,683
6577,43266.7,12383.3,684
6578,43266.7,12416.7,685
6511,43233.3,12416.7,686
6512,43233.3,12433.3,687
6484,43216.7,12466.7,688
6459,43200,12483.3,689
6513,43233.3,12533.3,690
6623,43300,12500,691
6672,43333.3,12416.7,692
6789,43400,12433.3,693
6763,43383.3,12500,694
6732,43366.7,12516.7,695
6702,43350,12516.7,696
6644,43316.7,12533.3,697
6703,43350,12583.3,698
6645,43316.7,12616.7,699
6580,43266.7,12683.3,700
6624,43300,12666.7,701
6764,43383.3,12683.3,702
6790,43400,12666.7,703
6850,43433.3,12633.3,704
6909,43466.7,12633.3,705
6878,43450,12666.7,706
6851,43433.3,12733.3,707
6819,43416.7,12750,708
6704,43350,12700,709
6673,43333.3,12733.3,710
6646,43316.7,12750,711
6625,43300,12750,712
6626,43300,12766.7,713
6582,43266.7,12766.7,714
6516,43233.3,12750,715
6517,43233.3,12783.3,716
6489,43216.7,12783.3,717
6463,43200,12783.3,718
6439,43183.3,12783.3,719
6415,43166.7,12800,720
6392,43150,12800,721
6462,43200,12750,722
6414,43166.7,12683.3,723
6488,43216.7,12733.3,724
6545,43250,12733.3,725
6581,43266.7,12716.7,726
6515,43233.3,12700,727
6487,43216.7,12666.7,728
6461,43200,12650,729
6460,43200,12616.7,730
6391,43150,12600,731
6486,43216.7,12583.3,732
6514,43233.3,12616.7,733
6544,43250,12616.7,734
6579,43266.7,12566.7,735
6485,43216.7,12533.3,736
6438,43183.3,12533.3,737
6437,43183.3,12516.7,738
6362,43133.3,12533.3,739
6339,43116.7,12533.3,740
6297,43083.3,12500,741
6317,43100,12533.3,742
6340,43116.7,12550,743
6318,43100,12566.7,744
6271,43066.7,12550,745
6247,43050,12533.3,746
6218,43033.3,12550,747
6248,43050,12566.7,748
6219,43033.3,12583.3,749
6272,43066.7,12616.7,750
6319,43100,12650,751
6249,43050,12650,752
6193,43016.7,12700,753
6136,42983.3,12733.3,754
6135,42983.3,12700,755
6134,42983.3,12666.7,756
6133,42983.3,12650,757
6084,42966.7,12683.3,758
6050,42950,12700,759
6013,42933.3,12716.7,760
6051,42950,12733.3,761
6085,42966.7,12750,762
6015,42933.3,12766.7,763
6014,42933.3,12750,764
5935,42900,12750,765
5897,42883.3,12750,766
5978,42916.7,12800,767
6016,42933.3,12800,768
5936,42900,12850,769
5979,42916.7,12850,770
6017,42933.3,12866.7,771
5980,42916.7,12883.3,772
5898,42883.3,12883.3,773
5859,42866.7,12866.7,774
5858,42866.7,12850,775
5817,42850,12850,776
5857,42866.7,12816.7,777
5738,42816.7,12833.3,778
5818,42850,12900,779
5739,42816.7,12916.7,780
5778,42833.3,12933.3,781
5820,42850,12966.7,782
5819,42850,12950,783
5860,42866.7,12916.7,784
5937,42900,12916.7,785
5981,42916.7,12916.7,786
5982,42916.7,12933.3,787
5938,42900,12933.3,788
5939,42900,12950,789
5983,42916.7,12966.7,790
5940,42900,12966.7,791
5941,42900,12983.3,792
5984,42916.7,13000,793
5985,42916.7,13033.3,794
6018,42933.3,13083.3,795
5986,42916.7,13133.3,796
5942,42900,13133.3,797
5901,42883.3,13150,798
5862,42866.7,13150,799
5743,42816.7,13200,800
5623,42766.7,13133.3,801
5575,42750,13133.3,802
5484,42716.7,13150,803
5483,42716.7,13133.3,804
5482,42716.7,13116.7,805
5445,42700,13116.7,806
5372,42666.7,13116.7,807
5289,42633.3,13116.7,808
5336,42650,13100,809
5444,42700,13083.3,810
5443,42700,13066.7,811
5527,42733.3,13083.3,812
5528,42733.3,13116.7,813
5574,42750,13100,814
5622,42766.7,13100,815
5621,42766.7,13050,816
5709,42800,13083.3,817
5781,42833.3,13100,818
5823,42850,13083.3,819
5780,42833.3,13050,820
5861,42866.7,13050,821
5900,42883.3,13033.3,822
5899,42883.3,13016.7,823
5822,42850,13016.7,824
5821,42850,13000,825
5779,42833.3,13000,826
5740,42816.7,12983.3,827
5707,42800,12983.3,828
5708,42800,13016.7,829
5741,42816.7,13016.7,830
5742,42816.7,13050,831
5671,42783.3,13033.3,832
5670,42783.3,13016.7,833
5669,42783.3,13000,834
5620,42766.7,13000,835
5571,42750,12983.3,836
5619,42766.7,12983.3,837
5668,42783.3,12950,838
5618,42766.7,12933.3,839
5706,42800,12900,840
5705,42800,12866.7,841
5617,42766.7,12850,842
5570,42750,12866.7,843
5569,42750,12833.3,844
5523,42733.3,12833.3,845
5477,42716.7,12833.3,846
5403,42683.3,12850,847
5440,42700,12883.3,848
5478,42716.7,12933.3,849
5441,42700,12933.3,850
5331,42650,12933.3,851
5332,42650,12950,852
5228,42600,12950,853
5229,42600,12966.7,854
5286,42633.3,12983.3,855
5333,42650,12966.7,856
5334,42650,12983.3,857
5404,42683.3,13016.7,858
5479,42716.7,12966.7,859
5524,42733.3,13000,860
5480,42716.7,13016.7,861
5525,42733.3,13016.7,862
5572,42750,13016.7,863
5573,42750,13033.3,864
5526,42733.3,13033.3,865
5481,42716.7,13050,866
5442,42700,13050,867
5405,42683.3,13050,868
5335,42650,13050,869
5288,42633.3,13050,870
5258,42616.7,13066.7,871
5231,42600,13066.7,872
5287,42633.3,13033.3,873
5257,42616.7,13033.3,874
5230,42600,13033.3,875
5196,42583.3,13033.3,876
5197,42583.3,13050,877
5172,42566.7,13116.7,878
5173,42566.7,13133.3,879
5141,42550,13150,880
5199,42583.3,13166.7,881
5198,42583.3,13150,882
5232,42600,13150,883
5259,42616.7,13166.7,884
5290,42633.3,13183.3,885
5337,42650,13183.3,886
5291,42633.3,13200,887
5338,42650,13216.7,888
5292,42633.3,13233.3,889
5293,42633.3,13250,890
5339,42650,13233.3,891
5373,42666.7,13216.7,892
5406,42683.3,13200,893
5407,42683.3,13216.7,894
5529,42733.3,13233.3,895
5530,42733.3,13250,896
5576,42750,13266.7,897
5672,42783.3,13283.3,898
5744,42816.7,13316.7,899
5745,42816.7,13333.3,900
5784,42833.3,13333.3,901
5785,42833.3,13350,902
5824,42850,13333.3,903
5865,42866.7,13350,904
5825,42850,13366.7,905
5866,42866.7,13366.7,906
5906,42883.3,13383.3,907
5905,42883.3,13366.7,908
5904,42883.3,13333.3,909
5946,42900,13333.3,910
5945,42900,13316.7,911
5987,42916.7,13300,912
5944,42900,13300,913
5903,42883.3,13300,914
5864,42866.7,13300,915
5783,42833.3,13316.7,916
5782,42833.3,13300,917
5863,42866.7,13266.7,918
5943,42900,13183.3,919
5902,42883.3,13166.7,920
6019,42933.3,13150,921
6057,42950,13166.7,922
6056,42950,13133.3,923
6092,42966.7,13100,924
6144,42983.3,13100,925
6091,42966.7,13066.7,926
6090,42966.7,13050,927
6143,42983.3,13050,928
6142,42983.3,12983.3,929
6141,42983.3,12966.7,930
6055,42950,12983.3,931
6054,42950,12950,932
6053,42950,12933.3,933
6089,42966.7,12916.7,934
6052,42950,12883.3,935
6088,42966.7,12866.7,936
6140,42983.3,12883.3,937
6139,42983.3,12866.7,938
6087,42966.7,12833.3,939
6086,42966.7,12800,940
6138,42983.3,12800,941
6137,42983.3,12766.7,942
6195,43016.7,12766.7,943
6194,43016.7,12750,944
6273,43066.7,12750,945
6320,43100,12766.7,946
6298,43083.3,12783.3,947
6393,43150,12850,948
6299,43083.3,12816.7,949
6274,43066.7,12816.7,950
6250,43050,12850,951
6172,43000,12900,952
6220,43033.3,12916.7,953
6275,43066.7,12950,954
6221,43033.3,13050,955
6277,43066.7,13083.3,956
6278,43066.7,13100,957
6301,43083.3,13116.7,958
6251,43050,13150,959
6222,43033.3,13166.7,960
6196,43016.7,13166.7,961
6145,42983.3,13216.7,962
6146,42983.3,13233.3,963
6147,42983.3,13283.3,964
6093,42966.7,13300,965
6058,42950,13300,966
6059,42950,13333.3,967
6020,42933.3,13333.3,968
5988,42916.7,13333.3,969
5947,42900,13366.7,970
5989,42916.7,13366.7,971
6021,42933.3,13383.3,972
5990,42916.7,13383.3,973
5948,42900,13400,974
5949,42900,13416.7,975
5991,42916.7,13433.3,976
6062,42950,13416.7,977
6151,42983.3,13400,978
6152,42983.3,13416.7,979
6153,42983.3,13433.3,980
6198,43016.7,13450,981
6225,43033.3,13450,982
6224,43033.3,13433.3,983
6253,43050,13416.7,984
6280,43066.7,13450,985
6303,43083.3,13483.3,986
6324,43100,13466.7,987
6345,43116.7,13483.3,988
6370,43133.3,13466.7,989
6399,43150,13466.7,990
6371,43133.3,13533.3,991
6372,43133.3,13566.7,992
6400,43150,13583.3,993
6325,43100,13583.3,994
6326,43100,13600,995
6305,43083.3,13616.7,996
6227,43033.3,13600,997
6255,43050,13583.3,998
6254,43050,13566.7,999
6281,43066.7,13550,1000
6304,43083.3,13533.3,1001
6226,43033.3,13550,1002
6200,43016.7,13533.3,1003
6201,43016.7,13566.7,1004
6155,42983.3,13600,1005
6097,42966.7,13583.3,1006
6098,42966.7,13600,1007
6156,42983.3,13616.7,1008
6202,43016.7,13666.7,1009
6228,43033.3,13666.7,1010
6282,43066.7,13650,1011
